DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,DAY,MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,IS_PEAK_HOUR,TEMP_DIFFERENCE,IRRADIATION_EFFICIENCY,PREVIOUS_AC_POWER,ROLLING_MEAN_AC_POWER
2020-06-17 14:45:00,4135001,zVJPv84UY57bAof,8097.142857,791.9142857,5219.571429,7362581.571,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1479.9038802420869,519.1466666666666,709.2298412555565
2020-06-17 14:45:00,4135001,zBIq5rxdHJRwDNY,7724.857143,756.0285714,5138.428571,6582690.429,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1412.841814565515,791.9142857,689.0298412555566
2020-06-17 14:45:00,4135001,z9Y9gH1T5YWrNuG,7443.285714,728.6285714,5138.285714,7250523.286,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1361.637578133803,756.0285714,758.8571428333344
2020-06-17 14:45:00,4135001,wCURE6d3bPkepu2,7715.714286,755.1714286,5196.571429,7027914.571,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1411.2400137411742,728.6285714,746.609523800001
2020-06-17 14:45:00,4135001,uHbuxQJl8lW7ozc,8176.714286,799.8142857,5275.857143,7286310.857,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1494.667145490646,755.1714286,761.204761900001
2020-06-17 14:45:00,4135001,sjndEbLyjtCKgGv,8063.571429,789.0142857,5198.142857,7260992.143,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1474.4844537584383,799.8142857,781.3333333333343
2020-06-17 14:45:00,4135001,rGa61gmuvPhdLxV,8229.0,805.1428571,5255.285714,7356202.286,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1504.6250078924293,789.0142857,797.9904761666676
2020-06-17 14:45:00,4135001,pkci93gMrogZuBj,8193.142857,801.6142857,5261.142857,7414739.143,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1498.0309274460142,805.1428571,798.5904761666676
2020-06-17 14:45:00,4135001,ih0vzX44oOqAx2f,7929.428571,776.0285714,5075.714286,6425446.714,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1450.2171696251587,801.6142857,794.2619047333343
2020-06-17 14:45:00,4136001,9kRcWv60rDACzjR,524.6600000000001,514.2933333333334,3282.1333333333328,2247915380.1333327,26.842360433333333,28.24684536666668,0.3273643233333334,14,17,6,2,25,1,1.404484933333347,1570.5324112814042,776.0285714,697.3120634777788
2020-06-17 14:45:00,4135001,bvBOhCH3iADSZry,7233.142857,708.2,4815.285714,6538364.286,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1323.4613226619886,514.2933333333334,666.1739682444455
2020-06-17 14:45:00,4135001,adLQvlD726eNBSB,7671.857143,750.9857143,5395.142857,6523793.143,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1403.4178858341377,708.2,657.8263492111122
2020-06-17 14:45:00,4135001,ZoEaEvLYb1n2sOq,7401.428571,724.5571429,5185.142857,7341067.143,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1354.0290238444302,750.9857143,727.9142857333344
2020-06-17 14:45:00,4135001,ZnxXDlPa8U1GXgE,7981.857143,781.1571429,5232.857143,6770040.857,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1459.8012786632223,724.5571429,752.2333333666678
2020-06-17 14:45:00,4135001,YxYtjZvoooNbGkE,7361.571429,720.6857143,5200.0,7424756.0,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1346.7942229187772,781.1571429,742.1333333666677
2020-06-17 14:45:00,4135001,WRmjgnKYAwPKWDb,8352.428571,817.2,5252.428571,7272831.429,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1527.1570077370477,720.6857143,773.0142857333343
2020-06-17 14:45:00,4135001,VHMLBKoKgIrUVDU,7864.142857,769.6714286,5304.142857,7455505.143,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1438.337146159416,817.2,769.185714300001
2020-06-17 14:45:00,4135001,McdE0feGgRqW7Ca,8127.285714,794.8857143,5292.0,7407887.0,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1485.456790190056,769.6714286,793.9190476333343
2020-06-17 14:45:00,4135001,iCRJl6heRkivqQ3,8250.428571,806.8571429,5258.857143,7425564.857,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1507.8286099148645,794.8857143,790.4714286000011
2020-06-17 14:45:00,4135001,7JYdWkrLSPkdwr4,7609.142857,744.8428571,5171.428571,7846136.429,29.11126313333333,44.9506284,0.5350119733333333,14,17,6,2,25,1,15.839365266666668,1391.938312387603,806.8571429,782.195238100001
2020-06-17 15:00:00,4135001,pkci93gMrogZuBj,4602.125,451.3875,5413.125,7414891.125,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1421.4550162865553,744.8428571,667.6958333333342
2020-06-17 15:00:00,4135001,rGa61gmuvPhdLxV,4591.625,450.3125,5405.25,7356352.25,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1418.0697560777369,451.3875,548.8476190333344
2020-06-17 15:00:00,4135001,sjndEbLyjtCKgGv,4638.875,454.9625,5346.25,7261140.25,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1432.7129746554167,450.3125,452.2208333333343
2020-06-17 15:00:00,4135001,zBIq5rxdHJRwDNY,4675.375,458.6125,5284.75,6582836.75,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1444.2071139690795,454.9625,454.6291666666677
2020-06-17 15:00:00,4135001,wCURE6d3bPkepu2,5077.75,497.8,5343.75,7028061.75,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1567.6116576277527,458.6125,470.4583333333344
2020-06-17 15:00:00,4135001,z9Y9gH1T5YWrNuG,5113.0,501.2875,5282.875,7250667.875,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1578.5940715610127,497.8,485.900000000001
2020-06-17 15:00:00,4136001,9kRcWv60rDACzjR,568.9733333333332,557.5933333333334,3420.8,2247915518.8,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1533.7514972563615,501.2875,518.8936111111121
2020-06-17 15:00:00,4135001,zVJPv84UY57bAof,4853.75,475.9625,5368.75,7362730.75,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1498.8436391997775,557.5933333333334,511.6144444444455
2020-06-17 15:00:00,4135001,uHbuxQJl8lW7ozc,4719.625,462.8875,5423.5,7286458.5,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1457.6694278227528,475.9625,498.8144444444454
2020-06-17 15:00:00,4135001,ih0vzX44oOqAx2f,4934.75,483.9125,5222.125,6425593.125,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1523.8788193487142,462.8875,474.2541666666677
2020-06-17 15:00:00,4135001,ZnxXDlPa8U1GXgE,4951.375,485.45,5382.0,6770190.0,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1528.7205287171405,483.9125,477.4166666666677
2020-06-17 15:00:00,4135001,bvBOhCH3iADSZry,4517.375,443.275,4953.875,6538502.875,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1395.9081107572158,485.45,470.8791666666677
2020-06-17 15:00:00,4135001,adLQvlD726eNBSB,4774.714286,468.5,5539.285714,6523937.286,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1475.3436351920493,443.275,465.7416666666677
2020-06-17 15:00:00,4135001,ZoEaEvLYb1n2sOq,4679.571429,459.1571429,5328.571429,7341210.571,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1445.9222376317637,468.5,456.9773809666677
2020-06-17 15:00:00,4135001,YxYtjZvoooNbGkE,4736.0,464.6285714,5339.285714,7424895.286,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1463.1521996656663,459.1571429,464.095238100001
2020-06-17 15:00:00,4135001,WRmjgnKYAwPKWDb,4531.375,444.6,5403.125,7272982.125,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1400.0806407820387,464.6285714,456.1285714333344
2020-06-17 15:00:00,4135001,VHMLBKoKgIrUVDU,4722.428571,463.3714286,5446.857143,7455647.857,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1459.1933573422775,444.6,457.5333333333344
2020-06-17 15:00:00,4135001,McdE0feGgRqW7Ca,4906.875,481.15,5442.25,7408037.25,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1515.1794878818666,463.3714286,463.040476200001
2020-06-17 15:00:00,4135001,7JYdWkrLSPkdwr4,4600.285714,451.4714286,5309.857143,7846274.857,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1421.7193141004734,481.15,465.330952400001
2020-06-17 15:00:00,4135001,1IF53ai7Xc0U56Y,4739.428571,465.0571429,5473.285714,6433005.286,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1464.501805289465,451.4714286,465.8928571666677
2020-06-17 15:00:00,4135001,1BY6WEcLGh8j5v7,4601.75,451.4625,5009.5,6484807.5,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1421.6911972313565,465.0571429,455.9970238333344
2020-06-17 15:00:00,4135001,iCRJl6heRkivqQ3,5036.875,493.8125,5410.25,7425716.25,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1555.0547040624842,451.4625,470.110714300001
2020-06-17 15:00:00,4135001,3PZuoBAID5Wc2HD,4545.375,445.9125,5493.75,7236866.75,28.617018666666667,39.946699866666656,0.3174531373333333,15,17,6,2,25,1,11.329681199999987,1404.213807316061,493.8125,463.7291666666677
2020-06-17 15:00:00,4136001,81aHJ1q11NBPMrL,578.5466666666667,566.9399999999998,3520.866666666667,1215485013.8666668,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1559.461029880537,445.9125,502.22166666666766
2020-06-17 15:00:00,4136001,V94E5Ben1TlhnDV,572.3533333333332,560.9266666666667,3547.7333333333336,1412291738.733333,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1542.9203747970805,566.9399999999998,524.5930555555566
2020-06-17 15:00:00,4136001,LYwnQax7tkwH5Cb,537.6133333333336,526.9666666666666,3226.4666666666667,1795115138.4666667,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1449.5078504122368,560.9266666666667,551.6111111111121
2020-06-17 15:00:00,4136001,LlT2YUhhzqhg5Sw,558.8733333333333,547.7399999999999,3351.0000000000005,282788195.0,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1506.6482952459965,526.9666666666666,545.2111111111121
2020-06-17 15:00:00,4136001,Mx2yZCDsyf6DPfv,587.3000000000001,575.5133333333333,3637.400000000001,2682547.4,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1583.0433829152655,547.7399999999999,550.0733333333343
2020-06-17 15:00:00,4136001,NgDl19wMapZy17u,570.3857142857141,558.9857142857142,3446.8571428571427,111745172.85714284,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1537.5814683890842,575.5133333333333,560.7463492063501
2020-06-17 15:00:00,4136001,PeE6FRyGXUgsRhN,568.0133333333333,556.68,3488.866666666667,1348548444.8666668,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1531.2392248102044,558.9857142857142,563.7263492063502
2020-06-17 15:00:00,4136001,4UPUqMRk7TRMgml,588.2000000000002,576.3866666666665,3640.7333333333327,2652689.7333333334,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1585.445628830934,556.68,564.0174603174613
2020-06-17 15:00:00,4136001,Qf4GUc1pJu5T6c6,578.7533333333334,567.1866666666668,3599.6000000000004,838645877.5999999,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1560.1395268185506,576.3866666666665,566.7511111111122
2020-06-17 15:00:00,4136001,Quc1TzYxW2pYoWX,479.6,470.2533333333333,3044.066666666667,329645220.06666666,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1293.508567934447,567.1866666666668,537.9422222222232
2020-06-17 15:00:00,4136001,IQ2d7wF4YD8zU1Q,571.8857142857144,560.45,3458.714285714286,20184272.71428572,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1541.6092253087577,470.2533333333333,532.6300000000011
2020-06-17 15:00:00,4136001,Et9kgGMDl729KT4,524.7533333333333,514.3933333333333,3304.8666666666663,1853446.8666666665,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1414.9228443286456,560.45,515.0322222222234
2020-06-17 15:00:00,4136001,mqwcsP2rE7J0TFp,567.3214285714286,555.9785714285713,3441.714285714286,593814214.7142857,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1529.309831007707,514.3933333333333,543.6073015873026
2020-06-17 15:00:00,4136001,oZ35aAeoifZaQzV,590.2466666666667,578.3866666666668,3660.933333333333,1660188086.9333334,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1590.9469553553656,555.9785714285713,549.5861904761915
2020-06-17 15:00:00,4136001,oZZkBaNadn6DNKz,578.5733333333333,566.98,3599.7333333333336,1708286934.733333,27.22757479310345,29.34751727586207,0.3634486806896551,15,17,6,2,25,1,2.1199424827586206,1559.5710564110257,578.3866666666668,567.1150793650804
